user_id,user_name,subscription_type,monthly_revenue,join_date,last_payment,country,age,gender,device,plan_duration
267,Richard Edwards,Basic,11.0,08-09-22,27-06-23,Brazil,44.0,Female,Laptop,1 Month
268,Mark Dinning,Standard,13.0,16-10-22,28-06-23,Mexico,34.0,Female,Smart TV,1 Month
269,David Jenkins,Standard,13.0,15-10-22,25-06-23,Spain,29.0,Female,Laptop,1 Month
270,Catherine Bray,Basic,12.0,04-09-22,25-06-23,Italy,47.0,Male,Smart TV,1 Month
271,Tim Robey,Premium,14.0,20-08-22,26-06-23,United States,41.0,Male,Laptop,1 Month
272,Nell Frizzell,Basic,10.0,10-08-22,26-06-23,Canada,36.0,Female,Smartphone,1 Month
273,Ben Rawson-Jones,Standard,12.0,02-08-22,25-06-23,United Kingdom,28.0,Female,Laptop,1 Month
274,Rob James,Premium,10.0,01-08-22,24-06-23,Australia,27.0,Female,Tablet,1 Month
275,Alan Jones,Basic,15.0,06-08-22,25-06-23,Germany,34.0,Female,Laptop,1 Month
276,Christopher Tookey,Premium,14.0,09-08-22,25-06-23,France,34.0,Female,Smart TV,1 Month
277,Alex Zane,Basic,13.0,12-09-22,26-06-23,Brazil,37.0,Female,Tablet,1 Month
278,Nigel Andrews,Standard,14.0,27-09-22,26-06-23,Mexico,34.0,Female,Laptop,1 Month
279,Allan Hunter,Standard,15.0,12-11-22,24-06-23,Spain,50.0,Female,Laptop,1 Month
280,Robbie Collin,Basic,12.0,13-11-22,27-06-23,Italy,34.0,Female,Laptop,1 Month
281,Grant Lauchlan,Premium,12.0,02-11-22,28-06-23,United States,33.0,Female,Smart TV,1 Month
282,Alistair Harkness,Basic,11.0,30-10-22,25-06-23,Canada,33.0,Male,Smart TV,1 Month
283,Rubin Safaya,Standard,15.0,30-06-22,26-06-23,United Kingdom,46.0,Male,Smartphone,1 Month
284,Fernando F. Croce,Premium,14.0,04-08-22,28-06-23,Australia,39.0,Female,Smartphone,1 Month
285,Cosmo Landesman,Basic,10.0,01-09-22,27-06-23,Germany,42.0,Female,Laptop,1 Month
286,Nicholas Barber,Premium,14.0,14-10-22,27-06-23,France,50.0,Female,Laptop,1 Month
287,William Goss,Basic,10.0,16-10-22,26-06-23,Brazil,43.0,Male,Smartphone,1 Month
288,John J. Puccio,Standard,14.0,20-10-22,28-06-23,Mexico,51.0,Male,Smart TV,1 Month
289,Rossiter Drake,Standard,15.0,20-11-22,25-06-23,Spain,34.0,Female,Smart TV,1 Month
290,Thomas Caldwell,Basic,12.0,25-11-22,30-06-23,Italy,48.0,Male,Smartphone,1 Month
291,Sean Burns,Premium,13.0,04-12-22,27-06-23,United States,29.0,Female,Tablet,1 Month
292,Sean Axmaker,Basic,11.0,12-12-22,27-06-23,Canada,43.0,Female,Laptop,1 Month
293,Jeffrey Chen,Standard,14.0,09-12-22,25-06-23,United Kingdom,39.0,Female,Laptop,1 Month
294,Cris Kennedy,Premium,10.0,15-10-22,29-06-23,Australia,50.0,Male,Laptop,1 Month
295,Matthew Pejkovic,Basic,14.0,03-10-22,27-06-23,Germany,45.0,Male,Laptop,1 Month
296,Perri Nemiroff,Basic,12.0,01-10-22,27-06-23,France,48.0,Female,Tablet,1 Month
297,Don Groves,Basic,13.0,02-11-22,24-06-23,Brazil,40.0,Male,Smartphone,1 Month
298,Joshua Starnes,Standard,14.0,03-11-22,27-06-23,Mexico,41.0,Male,Tablet,1 Month
299,Laremy Legel,Premium,10.0,30-10-22,27-06-23,Spain,27.0,Male,Smartphone,1 Month
300,Ann Hornaday,Basic,11.0,30-10-22,28-06-23,Italy,36.0,Male,Laptop,1 Month
301,John Hanlon,Basic,10.0,27-09-22,24-06-23,United States,36.0,Female,Laptop,1 Month
302,Ali Gray,Premium,11.0,14-09-22,27-06-23,Canada,44.0,Male,Tablet,1 Month
303,Steve Newton,Standard,12.0,11-06-22,26-06-23,United Kingdom,45.0,Male,Tablet,1 Month
304,Scott Weinberg,Standard,12.0,11-06-22,29-06-23,Australia,33.0,Female,Smartphone,1 Month
305,Anne Billson,Basic,13.0,24-05-22,26-06-23,Germany,47.0,Male,Smart TV,1 Month
306,Annalee Newitz,Premium,13.0,06-07-22,27-06-23,France,45.0,Male,Tablet,1 Month
307,Amie Simon,Standard,11.0,08-07-22,28-06-23,Brazil,29.0,Female,Smart TV,1 Month
308,Joe Leydon,Basic,13.0,27-10-22,27-06-23,Mexico,31.0,Male,Smart TV,1 Month
309,Rumsey Taylor,Standard,11.0,09-08-22,28-06-23,Spain,31.0,Male,Smartphone,1 Month
310,Jules Brenner,Premium,15.0,14-06-22,26-06-23,Italy,49.0,Female,Smartphone,1 Month
311,Harvey S. Karten,Basic,15.0,07-06-22,27-06-23,United States,29.0,Female,Smartphone,1 Month
312,Diva Velez,Premium,12.0,27-05-22,26-06-23,Canada,50.0,Male,Laptop,1 Month
313,Robert Wilonsky,Standard,13.0,27-05-22,27-06-23,United Kingdom,36.0,Female,Laptop,1 Month
314,Rebecca Murray,Basic,10.0,21-04-22,26-06-23,Australia,28.0,Male,Laptop,1 Month
315,Erik Childress,Standard,15.0,28-04-22,27-06-23,Germany,47.0,Female,Smart TV,1 Month
316,Bill Gibron,Premium,12.0,27-05-22,25-06-23,France,50.0,Female,Laptop,1 Month
317,Laura Clifford,Basic,15.0,25-08-22,28-06-23,Brazil,44.0,Female,Tablet,1 Month
318,S. Jhoanna Robledo,Standard,10.0,02-09-22,27-06-23,Mexico,39.0,Female,Laptop,1 Month
319,Danny Minton,Premium,14.0,22-08-22,26-06-23,Spain,32.0,Female,Smartphone,1 Month
320,Jan Stuart,Basic,15.0,02-08-22,27-06-23,Italy,30.0,Female,Laptop,1 Month
321,Phil Villarreal,Premium,12.0,22-06-22,27-06-23,United States,33.0,Female,Smartphone,1 Month
322,Kerry Lengel,Basic,15.0,04-06-22,27-06-23,Canada,44.0,Male,Smartphone,1 Month
323,Ben Kenigsberg,Standard,14.0,31-05-22,26-06-23,United Kingdom,40.0,Male,Smartphone,1 Month
324,Tricia Olszewski,Standard,15.0,22-05-22,27-06-23,Australia,32.0,Male,Tablet,1 Month
325,Jim Emerson,Basic,13.0,29-05-22,27-06-23,Germany,32.0,Male,Tablet,1 Month
326,John Wirt,Premium,11.0,11-06-22,27-06-23,France,30.0,Male,Smartphone,1 Month
327,Mick LaSalle,Basic,12.0,06-07-22,26-06-23,Brazil,32.0,Female,Smartphone,1 Month
328,John DeFore,Standard,12.0,26-07-22,27-06-23,Mexico,45.0,Female,Tablet,1 Month
329,Claudia Puig,Premium,11.0,22-07-22,25-06-23,Spain,35.0,Female,Smart TV,1 Month
330,Peter Howell,Basic,10.0,06-07-22,26-06-23,Italy,40.0,Female,Smart TV,1 Month
331,Gary Thompson,Premium,14.0,08-07-22,26-06-23,United States,29.0,Female,Tablet,1 Month
332,Joanne Kaufman,Basic,14.0,22-07-22,26-06-23,Canada,31.0,Male,Tablet,1 Month
333,Shawn Levy,Standard,15.0,24-07-22,27-06-23,United Kingdom,43.0,Female,Smart TV,1 Month
334,Carol Cling,Standard,11.0,28-07-22,28-06-23,Australia,34.0,Male,Smart TV,1 Month
335,Duane Dudek,Basic,10.0,11-08-22,25-06-23,Germany,47.0,Female,Tablet,1 Month
336,Kevin Crust,Premium,12.0,02-09-22,26-06-23,France,35.0,Male,Laptop,1 Month
337,Robert W. Butler,Basic,13.0,11-10-22,27-06-23,Brazil,36.0,Male,Laptop,1 Month
338,Kevin Williamson,Standard,12.0,15-10-22,27-06-23,Mexico,33.0,Male,Tablet,1 Month
339,Alex Markerson,Premium,13.0,05-10-22,25-06-23,Spain,30.0,Female,Laptop,1 Month
340,Tom Long,Basic,14.0,13-09-22,25-06-23,Italy,44.0,Female,Smartphone,1 Month
341,Lisa Kennedy,Premium,13.0,24-08-22,26-06-23,United States,44.0,Female,Laptop,1 Month
342,Ty Burr,Basic,11.0,09-08-22,26-06-23,Canada,41.0,Female,Laptop,1 Month
343,Nick Rogers,Standard,13.0,06-08-22,25-06-23,United Kingdom,46.0,Male,Smart TV,1 Month
344,Russ Breimeier,Standard,13.0,07-08-22,26-06-23,Australia,42.0,Female,Smartphone,1 Month
345,Christian Toto,Basic,10.0,08-08-22,25-06-23,Germany,48.0,Female,Smart TV,1 Month
346,Kevin Lally,Premium,15.0,31-08-22,26-06-23,France,37.0,Male,Tablet,1 Month
347,Cynthia Fuchs,Basic,14.0,21-09-22,28-06-23,Brazil,29.0,Male,Smartphone,1 Month
348,Sean McBride,Standard,14.0,05-10-22,26-06-23,Mexico,30.0,Male,Smart TV,1 Month
349,Diana Saenger,Premium,14.0,02-11-22,26-06-23,Spain,28.0,Male,Smartphone,1 Month
350,Rob Vaux,Basic,10.0,02-11-22,28-06-23,Italy,44.0,Female,Smartphone,1 Month
351,Matt Kelemen,Premium,11.0,02-11-22,28-06-23,United States,34.0,Female,Smart TV,1 Month
352,Steve Rhodes,Basic,10.0,20-09-22,26-06-23,Canada,38.0,Male,Laptop,1 Month
353,Amy Nicholson,Standard,14.0,10-08-22,26-06-23,United Kingdom,34.0,Female,Smartphone,1 Month
354,Richard Roeper,Standard,10.0,16-08-22,28-06-23,Australia,40.0,Female,Laptop,1 Month
355,Gina Carbone,Basic,15.0,12-10-22,27-06-23,Germany,32.0,Female,Tablet,1 Month
356,Bryant Frazer,Premium,11.0,14-10-22,30-06-23,France,38.0,Male,Smart TV,1 Month
357,Gary Brown,Basic,15.0,18-10-22,26-06-23,Brazil,39.0,Male,Smartphone,1 Month
358,Bob Bloom,Standard,12.0,11-11-22,28-06-23,Mexico,34.0,Female,Smart TV,1 Month
359,Brent Simon,Premium,11.0,20-11-22,26-06-23,Spain,41.0,Male,Smartphone,1 Month
360,Andy Klein,Basic,15.0,21-11-22,30-06-23,Italy,43.0,Female,Tablet,1 Month
361,Fred Topel,Premium,12.0,25-11-22,28-06-23,United States,36.0,Female,Laptop,1 Month
362,Simon Jordan,Basic,11.0,08-12-22,27-06-23,Canada,31.0,Male,Laptop,1 Month
363,Neil Smith,Standard,12.0,01-11-22,25-06-23,United Kingdom,47.0,Female,Smart TV,1 Month
364,Stella Papamichael,Standard,14.0,12-10-22,29-06-23,Australia,48.0,Male,Smart TV,1 Month
365,Sky Staff,Basic,11.0,13-10-22,27-06-23,Germany,36.0,Male,Laptop,1 Month
366,Olly Richards,Premium,12.0,17-10-22,29-06-23,France,41.0,Male,Smart TV,1 Month
367,Jeffrey Westhoff,Basic,13.0,23-10-22,25-06-23,Brazil,32.0,Male,Laptop,1 Month
368,Jennie Kermode,Standard,13.0,24-10-22,28-06-23,Mexico,28.0,Male,Smartphone,1 Month
369,Mike Sage,Premium,12.0,25-10-22,27-06-23,Spain,46.0,Female,Smartphone,1 Month
370,Alonso Duralde,Basic,11.0,22-10-22,29-06-23,Italy,46.0,Female,Smartphone,1 Month
371,Sean O'Connell,Basic,11.0,30-09-22,25-06-23,United States,47.0,Male,Tablet,1 Month
372,Margaret Pomeranz,Basic,11.0,06-09-22,27-06-23,Canada,31.0,Female,Tablet,1 Month
373,Sandra Hall,Standard,10.0,18-06-22,26-06-23,United Kingdom,44.0,Female,Tablet,1 Month
374,Adam Tobias,Premium,10.0,12-06-22,28-06-23,Australia,39.0,Female,Laptop,1 Month
375,Michael Dance,Basic,14.0,17-06-22,28-06-23,Germany,44.0,Female,Laptop,1 Month
376,Lori Hoffman,Basic,12.0,20-06-22,27-06-23,France,39.0,Female,Smartphone,1 Month
377,David Michael,Premium,12.0,27-08-22,28-06-23,Brazil,37.0,Male,Laptop,1 Month
378,Stephen Silver,Standard,14.0,13-08-22,27-06-23,Mexico,47.0,Female,Laptop,1 Month
379,Robert Roten,Standard,10.0,12-08-22,28-06-23,Spain,46.0,Female,Smart TV,1 Month
380,Karina Montgomery,Basic,15.0,05-08-22,27-06-23,Italy,27.0,Female,Smart TV,1 Month
381,Tim Basham,Premium,10.0,14-07-22,27-06-23,United States,43.0,Female,Laptop,1 Month
382,Jeff Bayer,Standard,10.0,07-06-22,26-06-23,Canada,51.0,Male,Smart TV,1 Month
383,Kit Bowen,Basic,10.0,01-06-22,27-06-23,United Kingdom,49.0,Male,Smart TV,1 Month
384,Peter Rainer,Standard,10.0,19-05-22,28-06-23,Australia,35.0,Female,Smartphone,1 Month
385,Mike Goodridge,Premium,15.0,22-05-22,27-06-23,Germany,44.0,Male,Smartphone,1 Month
386,James Verniere,Basic,14.0,11-07-22,26-06-23,France,48.0,Male,Tablet,1 Month
387,Jonathan W. Hickman,Premium,11.0,19-07-22,28-06-23,Brazil,39.0,Female,Tablet,1 Month
388,Brian Rentschler,Standard,12.0,21-07-22,28-06-23,Mexico,38.0,Male,Laptop,1 Month
389,Tony Macklin,Basic,14.0,02-08-22,26-06-23,Spain,45.0,Male,Smart TV,1 Month
390,Michael Dequina,Standard,13.0,03-07-22,28-06-23,Italy,43.0,Female,Laptop,1 Month
391,Mike Scott,Premium,13.0,23-06-22,27-06-23,United States,42.0,Male,Laptop,1 Month
392,Jeffrey Lyles,Basic,15.0,03-06-22,28-06-23,Canada,28.0,Male,Smart TV,1 Month
393,Brian D. Johnson,Standard,10.0,03-06-22,26-06-23,United Kingdom,40.0,Male,Tablet,1 Month
394,PJ Nabarro,Premium,14.0,30-05-22,27-06-23,Australia,41.0,Female,Tablet,1 Month
395,Micheal Compton,Basic,12.0,05-06-22,26-06-23,Germany,45.0,Female,Laptop,1 Month
396,Dan Lybarger,Premium,14.0,10-06-22,27-06-23,France,30.0,Female,Smartphone,1 Month
397,Sara Maria Vizcarrondo,Basic,11.0,14-07-22,26-06-23,Brazil,31.0,Female,Smartphone,1 Month
398,Larry Ratliff,Standard,13.0,15-07-22,27-06-23,Mexico,51.0,Female,Tablet,1 Month
399,Dennis Harvey,Standard,12.0,14-07-22,25-06-23,Spain,44.0,Female,Smartphone,1 Month
400,Andy Webster,Basic,14.0,13-07-22,27-06-23,Italy,49.0,Male,Laptop,1 Month
401,Philip Marchand,Premium,12.0,17-07-22,26-06-23,United States,47.0,Female,Laptop,1 Month
402,Rafer Guzman,Basic,14.0,21-07-22,26-06-23,Canada,42.0,Male,Smartphone,1 Month
403,Stephen Cole,Standard,13.0,23-07-22,28-06-23,United Kingdom,28.0,Male,Smartphone,1 Month
404,Michael Hardy,Premium,13.0,01-08-22,28-06-23,Australia,28.0,Male,Smartphone,1 Month
405,Clark Collis,Basic,13.0,06-08-22,26-06-23,Germany,49.0,Female,Tablet,1 Month
406,Jason Morgan,Premium,12.0,19-08-22,26-06-23,France,32.0,Female,Smartphone,1 Month
407,Tony Horkins,Basic,12.0,26-08-22,27-06-23,Brazil,37.0,Female,Tablet,1 Month
408,Joseph Proimakis,Standard,13.0,27-09-22,27-06-23,Mexico,37.0,Female,Tablet,1 Month
409,Steve Biodrowski,Standard,14.0,15-09-22,25-06-23,Spain,37.0,Male,Smartphone,1 Month
410,Lucius Gore,Basic,15.0,02-09-22,25-06-23,Italy,37.0,Male,Smart TV,1 Month
411,Drew Toal,Premium,14.0,03-09-22,26-06-23,United States,48.0,Female,Tablet,1 Month
412,Marc Savlov,Basic,12.0,03-09-22,26-06-23,Canada,47.0,Male,Laptop,1 Month
413,Laura Burrows,Standard,13.0,24-08-22,26-06-23,United Kingdom,41.0,Female,Smartphone,1 Month
414,Peter Debruge,Premium,14.0,21-08-22,27-06-23,Australia,47.0,Female,Laptop,1 Month
415,Duane Byrge,Basic,13.0,23-08-22,25-06-23,Germany,39.0,Female,Smartphone,1 Month
416,Amber Wilkinson,Premium,10.0,02-09-22,26-06-23,France,28.0,Male,Tablet,1 Month
417,Jeremy Knox,Basic,14.0,21-09-22,29-06-23,Brazil,31.0,Male,Smart TV,1 Month
418,Sara Cardace,Standard,14.0,21-10-22,27-06-23,Mexico,47.0,Female,Smart TV,1 Month
419,Anna King,Standard,11.0,30-10-22,27-06-23,Spain,27.0,Female,Laptop,1 Month
420,Lewis Beale,Basic,10.0,02-11-22,28-06-23,Italy,28.0,Male,Laptop,1 Month
421,Linda Stasi,Premium,14.0,16-10-22,28-06-23,United States,33.0,Male,Tablet,1 Month
422,Noel Murray,Basic,14.0,15-09-22,29-06-23,Canada,29.0,Female,Tablet,1 Month
423,Mark Keizer,Standard,15.0,12-09-22,27-06-23,United Kingdom,41.0,Male,Smartphone,1 Month
424,Mark Olsen,Premium,12.0,18-09-22,29-06-23,Australia,28.0,Female,Tablet,1 Month
425,Bob Strauss,Basic,13.0,04-10-22,27-06-23,Germany,38.0,Male,Tablet,1 Month
426,Justin Chang,Premium,15.0,05-10-22,30-06-23,France,35.0,Male,Laptop,1 Month
427,Charlotte O'Sullivan,Basic,11.0,06-11-22,26-06-23,Brazil,51.0,Male,Smart TV,1 Month
428,Larushka Ivan-Zadeh,Standard,12.0,17-11-22,28-06-23,Mexico,45.0,Male,Smartphone,1 Month
429,Jane Crowther,Standard,14.0,18-11-22,26-06-23,Spain,51.0,Male,Laptop,1 Month
430,Jenny McCartney,Basic,14.0,22-11-22,30-06-23,Italy,46.0,Female,Smart TV,1 Month
431,Kevin Maher,Premium,15.0,04-12-22,28-06-23,United States,28.0,Male,Smart TV,1 Month
432,Simon Crook,Basic,12.0,19-11-22,30-06-23,Canada,46.0,Female,Smart TV,1 Month
433,Kim Voynar,Standard,11.0,06-11-22,25-06-23,United Kingdom,46.0,Female,Smartphone,1 Month
434,David Edelstein,Premium,12.0,15-10-22,29-06-23,Australia,32.0,Female,Laptop,1 Month
435,Lisa Schwarzbaum,Basic,11.0,17-10-22,28-06-23,Germany,39.0,Female,Smart TV,1 Month
436,David Fear,Premium,11.0,19-10-22,29-06-23,France,41.0,Female,Smartphone,1 Month
437,Victoria Alexander,Basic,13.0,23-10-22,25-06-23,Brazil,47.0,Male,Smart TV,1 Month
438,Dezhda Gaubert,Standard,12.0,24-10-22,28-06-23,Mexico,35.0,Male,Smart TV,1 Month
439,Bob Mondello,Standard,12.0,23-10-22,27-06-23,Spain,37.0,Female,Smart TV,1 Month
440,Ella Taylor,Basic,11.0,10-10-22,29-06-23,Italy,47.0,Male,Tablet,1 Month
441,Linda Barnard,Premium,13.0,05-10-22,28-06-23,United States,48.0,Female,Laptop,1 Month
442,Kenneth Turan,Basic,12.0,01-07-22,27-06-23,Canada,30.0,Female,Laptop,1 Month
443,Richard Mowe,Standard,10.0,01-07-22,27-06-23,United Kingdom,36.0,Male,Smart TV,1 Month
444,Andrea Chase,Premium,10.0,25-06-22,28-06-23,Australia,50.0,Female,Smartphone,1 Month
445,David Ansen,Basic,12.0,24-06-22,28-06-23,Germany,41.0,Male,Tablet,1 Month
446,Mark Peikert,Basic,14.0,28-06-22,28-06-23,France,46.0,Female,Smartphone,1 Month
447,Carrie Rickey,Basic,15.0,11-08-22,28-06-23,Brazil,36.0,Female,Laptop,1 Month
448,Paula Nechak,Standard,14.0,12-08-22,27-06-23,Mexico,48.0,Male,Tablet,1 Month
449,Ruthe Stein,Premium,10.0,07-08-22,28-06-23,Spain,37.0,Female,Laptop,1 Month
450,Beth Wood,Basic,14.0,06-08-22,27-06-23,Italy,49.0,Male,Laptop,1 Month
451,Connie Ogle,Basic,12.0,18-07-22,28-06-23,United States,31.0,Female,Laptop,1 Month
452,Amy Biancolli,Premium,12.0,16-06-22,26-06-23,Canada,42.0,Female,Laptop,1 Month
453,Christopher Orr,Standard,11.0,30-05-22,28-06-23,United Kingdom,45.0,Female,Tablet,1 Month
454,Andrew L. Urban,Standard,15.0,28-05-22,28-06-23,Australia,51.0,Female,Tablet,1 Month
455,Chris Barsanti,Basic,11.0,31-05-22,27-06-23,Germany,31.0,Female,Smart TV,1 Month
456,Garth Franklin,Premium,14.0,04-06-22,27-06-23,France,41.0,Male,Tablet,1 Month
457,Julie Rigg,Standard,14.0,29-06-22,28-06-23,Brazil,40.0,Male,Smart TV,1 Month
458,Bill Goodykoontz,Basic,10.0,24-07-22,28-06-23,Mexico,27.0,Male,Tablet,1 Month
459,Gary Wolcott,Standard,10.0,19-07-22,27-06-23,Spain,46.0,Female,Tablet,1 Month
460,Carla Meyer,Premium,10.0,30-06-22,28-06-23,Italy,30.0,Female,Smart TV,1 Month
461,Michele Kenner,Basic,11.0,16-06-22,27-06-23,United States,37.0,Male,Smart TV,1 Month
462,Lawrence Toppman,Premium,15.0,10-06-22,28-06-23,Canada,45.0,Male,Smartphone,1 Month
463,Philip Martin,Standard,11.0,01-06-22,26-06-23,United Kingdom,40.0,Male,Smart TV,1 Month
464,Evan Williams,Basic,13.0,03-06-22,28-06-23,Australia,45.0,Male,Laptop,1 Month
465,Nick Davis,Standard,11.0,05-06-22,26-06-23,Germany,34.0,Male,Laptop,1 Month
466,Charles Koplinski,Premium,10.0,07-06-22,27-06-23,France,33.0,Male,Laptop,1 Month
467,Ben Mankiewicz,Basic,10.0,22-06-22,26-06-23,Brazil,47.0,Female,Laptop,1 Month
468,Ben Lyons,Standard,11.0,28-06-22,27-06-23,Mexico,32.0,Male,Smart TV,1 Month
469,Pete Hammond,Premium,12.0,29-06-22,29-06-23,Spain,41.0,Female,Tablet,1 Month
470,Brian Webster,Basic,15.0,03-07-22,28-06-23,Italy,31.0,Female,Tablet,1 Month
471,Ryan Cracknell,Premium,15.0,08-07-22,27-06-23,United States,43.0,Male,Tablet,1 Month
472,Dan DiNicola,Basic,10.0,13-07-22,27-06-23,Canada,32.0,Female,Tablet,1 Month
473,Jason Best,Standard,10.0,27-07-22,28-06-23,United Kingdom,46.0,Female,Smartphone,1 Month
474,Deborah Ross,Standard,14.0,30-07-22,28-06-23,Australia,38.0,Male,Smartphone,1 Month
475,Kelly Jane Torrance,Basic,11.0,13-08-22,26-06-23,Germany,31.0,Female,Smart TV,1 Month
476,Sarah Cartland,Premium,14.0,18-08-22,26-06-23,France,31.0,Female,Laptop,1 Month
477,Matthew Lucas,Basic,10.0,24-08-22,27-06-23,Brazil,50.0,Male,Laptop,1 Month
478,Stephen Farber,Standard,10.0,08-09-22,27-06-23,Mexico,32.0,Male,Laptop,1 Month
479,Tim Grierson,Premium,13.0,04-09-22,27-06-23,Spain,38.0,Female,Smartphone,1 Month
480,Nomad,Basic,15.0,04-09-22,27-06-23,Italy,37.0,Female,Laptop,1 Month
481,Adam Markovitz,Premium,12.0,04-09-22,26-06-23,United States,36.0,Male,Smart TV,1 Month
482,Mike Mayo,Basic,11.0,27-08-22,27-06-23,Canada,30.0,Male,Smart TV,1 Month
483,Susan Walker,Standard,14.0,25-08-22,27-06-23,United Kingdom,28.0,Male,Smart TV,1 Month
484,Jim Slotek,Standard,13.0,25-08-22,28-06-23,Australia,40.0,Male,Smartphone,1 Month
485,Nancy Churnin,Basic,14.0,01-09-22,28-06-23,Germany,28.0,Female,Tablet,1 Month
486,Janice Page,Premium,15.0,13-09-22,26-06-23,France,37.0,Female,Laptop,1 Month
487,Liam Lacey,Basic,15.0,05-10-22,29-06-23,Brazil,30.0,Male,Smart TV,1 Month
488,Jenna Busch,Standard,11.0,08-10-22,28-06-23,Mexico,33.0,Female,Smart TV,1 Month
489,Todd Hertz,Premium,11.0,26-10-22,28-06-23,Spain,49.0,Male,Tablet,1 Month
490,Derek Adams,Basic,12.0,18-10-22,29-06-23,Italy,36.0,Female,Smart TV,1 Month
491,Stephen Schaefer,Premium,12.0,07-10-22,28-06-23,United States,28.0,Female,Smartphone,1 Month
492,Eric Campos,Basic,10.0,17-09-22,30-06-23,Canada,51.0,Male,Tablet,1 Month
493,Mark Demetrius,Standard,11.0,18-09-22,27-06-23,United Kingdom,35.0,Female,Smartphone,1 Month
494,Simon Weaving,Standard,14.0,27-09-22,29-06-23,Australia,31.0,Male,Smart TV,1 Month
495,James White,Basic,13.0,30-09-22,27-06-23,Germany,39.0,Male,Smartphone,1 Month
496,Debbie Lynn Elias,Premium,10.0,30-10-22,30-06-23,France,51.0,Female,Laptop,1 Month
497,Sukhdev Sandhu,Basic,11.0,09-11-22,29-06-23,Brazil,44.0,Male,Smartphone,1 Month
498,Tom Huddleston,Standard,11.0,17-11-22,28-06-23,Mexico,41.0,Female,Smartphone,1 Month
499,Roz Laws,Premium,10.0,18-11-22,26-06-23,Spain,28.0,Female,Laptop,1 Month
500,Trevor Johnston,Basic,15.0,22-11-22,30-06-23,Italy,38.0,Male,Laptop,1 Month
501,Henry Fitzherbert,Premium,14.0,22-11-22,28-06-23,Spain,43.0,Male,Smartphone,1 Month
502,Katina Vangopoulos,Basic,13.0,21-11-22,30-06-23,Spain,38.0,Male,Smartphone,1 Month
503,Jon Frosch,Standard,14.0,10-11-22,26-06-23,United States,30.0,Male,Tablet,1 Month
504,James Plath,Standard,12.0,21-10-22,29-06-23,Canada,32.0,Female,Laptop,1 Month
505,Shubhra Gupta,Basic,11.0,21-10-22,28-06-23,United States,35.0,Male,Smartphone,1 Month
506,Jordan Hiller,Premium,14.0,23-10-22,29-06-23,United States,27.0,Male,Smart TV,1 Month
507,Joe Neumaier,Basic,15.0,24-10-22,26-06-23,Canada,49.0,Female,Tablet,1 Month
508,Ronnie Scheib,Standard,12.0,23-10-22,28-06-23,United Kingdom,42.0,Female,Tablet,1 Month
509,C.H. Newell,Premium,10.0,21-10-22,28-06-23,Australia,40.0,Male,Smartphone,1 Month
510,Jeremy Heilman,Basic,15.0,06-10-22,29-06-23,Germany,43.0,Female,Tablet,1 Month
511,Raam Tarat,Premium,11.0,26-07-22,28-06-23,France,44.0,Female,Smart TV,1 Month
512,Russell Edwards,Basic,15.0,13-07-22,28-06-23,Brazil,32.0,Male,Tablet,1 Month
513,Tom Huddlestone,Standard,10.0,06-07-22,28-06-23,Mexico,50.0,Male,Tablet,1 Month
514,Karl French,Standard,14.0,07-07-22,28-06-23,Spain,35.0,Male,Tablet,1 Month
515,Robert Hanks,Basic,15.0,01-07-22,29-06-23,Italy,44.0,Female,Laptop,1 Month
516,Nathan Lee,Premium,14.0,31-07-22,28-06-23,Spain,42.0,Female,Smart TV,1 Month
517,Stan Hall,Basic,12.0,06-08-22,28-06-23,Spain,34.0,Female,Smart TV,1 Month
518,Mark Pollard,Standard,15.0,07-08-22,27-06-23,United States,37.0,Female,Tablet,1 Month
519,Don Willmott,Premium,10.0,06-08-22,28-06-23,Canada,43.0,Male,Smartphone,1 Month
520,David Chute,Basic,13.0,03-08-22,28-06-23,United States,32.0,Male,Smart TV,1 Month
521,Derek Elley,Basic,15.0,18-06-22,28-06-23,United States,33.0,Female,Smart TV,1 Month
522,Khalid Mohamed,Basic,14.0,17-06-22,27-06-23,Canada,32.0,Female,Tablet,1 Month
523,Nikhat Kazmi,Standard,13.0,07-06-22,29-06-23,United Kingdom,41.0,Male,Smartphone,1 Month
524,Anupama Chopra,Premium,15.0,06-06-22,28-06-23,Australia,31.0,Male,Tablet,1 Month
525,Udita Jhunjhunwala,Basic,14.0,04-06-22,27-06-23,Germany,44.0,Male,Tablet,1 Month
526,Itrath Syed,Basic,11.0,20-06-22,28-06-23,France,49.0,Male,Laptop,1 Month
527,Nirpal Dhaliwal,Premium,10.0,10-07-22,28-06-23,Brazil,48.0,Female,Tablet,1 Month
528,Namrata Joshi,Standard,13.0,13-07-22,29-06-23,Mexico,42.0,Female,Smartphone,1 Month
529,James Christopher,Standard,11.0,07-07-22,27-06-23,Spain,50.0,Female,Laptop,1 Month
530,Wally Hammond,Basic,14.0,22-06-22,28-06-23,Italy,49.0,Female,Smart TV,1 Month
531,Nikki Baughan,Premium,14.0,15-06-22,27-06-23,Spain,30.0,Female,Laptop,1 Month
532,Cliff Doerksen,Standard,11.0,03-06-22,28-06-23,Spain,38.0,Male,Laptop,1 Month
